zip,year,n_stock,n_in_any,n_in_within_pr,n_in_off_island,n_new_entry,n_gap_return,rate_in_any,rate_in_within_pr,rate_in_off_island
00682,2012,174,17,14,3,4,6,0.09770114942528736,0.08045977011494253,0.017241379310344827
00682,2013,170,9,8,1,9,2,0.052941176470588235,0.047058823529411764,0.0058823529411764705
00682,2014,169,16,13,3,6,2,0.09467455621301775,0.07692307692307693,0.01775147928994083
00682,2015,160,10,7,3,1,2,0.0625,0.04375,0.01875
00682,2016,161,12,8,4,7,3,0.07453416149068323,0.049689440993788817,0.024844720496894408
00682,2017,153,9,7,2,2,6,0.058823529411764705,0.0457516339869281,0.013071895424836602
00682,2018,154,16,12,4,2,2,0.1038961038961039,0.07792207792207792,0.025974025974025976
00682,2019,165,17,13,4,4,5,0.10303030303030303,0.07878787878787878,0.024242424242424242
00682,2020,170,13,9,4,4,0,0.07647058823529412,0.052941176470588235,0.023529411764705882
00682,2021,161,15,11,4,3,0,0.09316770186335403,0.06832298136645963,0.024844720496894408
00682,2022,159,14,12,2,6,4,0.0880503144654088,0.07547169811320754,0.012578616352201259
00682,2023,167,19,18,1,9,1,0.11377245508982035,0.10778443113772455,0.005988023952095809
00683,2005,219,0,0,0,219,0,0.0,0.0,0.0
00683,2006,223,11,6,5,16,0,0.04932735426008968,0.026905829596412557,0.02242152466367713
00683,2007,236,14,9,5,28,1,0.059322033898305086,0.038135593220338986,0.0211864406779661
00683,2008,233,12,11,1,16,0,0.05150214592274678,0.04721030042918455,0.004291845493562232
00683,2009,248,18,8,10,16,0,0.07258064516129033,0.03225806451612903,0.04032258064516129
00683,2010,225,18,14,4,7,0,0.08,0.06222222222222222,0.017777777777777778
00683,2011,212,8,7,1,7,2,0.03773584905660377,0.0330188679245283,0.0047169811320754715
00683,2012,202,9,4,5,7,6,0.04455445544554455,0.019801980198019802,0.024752475247524754
00683,2013,203,19,13,6,7,4,0.09359605911330049,0.06403940886699508,0.029556650246305417
00683,2014,206,13,8,5,9,3,0.06310679611650485,0.038834951456310676,0.024271844660194174
00683,2015,200,6,3,3,4,2,0.03,0.015,0.015
00683,2016,206,11,7,4,6,5,0.05339805825242718,0.03398058252427184,0.019417475728155338
00683,2017,193,6,4,2,7,2,0.031088082901554404,0.02072538860103627,0.010362694300518135
00683,2018,190,10,7,3,8,3,0.05263157894736842,0.03684210526315789,0.015789473684210527
00683,2019,193,8,7,1,6,5,0.04145077720207254,0.03626943005181347,0.0051813471502590676
00683,2020,191,3,1,2,7,8,0.015706806282722512,0.005235602094240838,0.010471204188481676
00683,2021,189,8,8,0,9,1,0.042328042328042326,0.042328042328042326,0.0
00683,2022,197,7,4,3,5,7,0.03553299492385787,0.02030456852791878,0.015228426395939087
00683,2023,196,6,4,2,11,1,0.030612244897959183,0.02040816326530612,0.01020408163265306
00685,2005,281,0,0,0,281,0,0.0,0.0,0.0
00685,2006,292,13,6,7,25,0,0.04452054794520548,0.02054794520547945,0.023972602739726026
00685,2007,314,21,13,8,33,2,0.06687898089171974,0.041401273885350316,0.025477707006369428
00685,2008,315,20,11,9,22,3,0.06349206349206349,0.03492063492063492,0.02857142857142857
00685,2009,326,20,10,10,16,1,0.06134969325153374,0.03067484662576687,0.03067484662576687
00685,2010,287,13,6,7,13,1,0.04529616724738676,0.020905923344947737,0.024390243902439025
00685,2011,281,15,11,4,9,5,0.05338078291814947,0.03914590747330961,0.014234875444839857
00685,2012,276,10,6,4,5,9,0.036231884057971016,0.021739130434782608,0.014492753623188406
00685,2013,269,12,7,5,11,2,0.04460966542750929,0.026022304832713755,0.01858736059479554
00685,2014,277,13,7,6,6,9,0.04693140794223827,0.02527075812274368,0.021660649819494584
00685,2015,279,9,6,3,8,9,0.03225806451612903,0.021505376344086023,0.010752688172043012
00685,2016,268,7,4,3,9,6,0.026119402985074626,0.014925373134328358,0.011194029850746268
00685,2017,266,7,5,2,12,3,0.02631578947368421,0.018796992481203006,0.007518796992481203
00685,2018,266,5,4,1,16,6,0.018796992481203006,0.015037593984962405,0.0037593984962406013
00685,2019,264,13,7,6,10,6,0.04924242424242424,0.026515151515151516,0.022727272727272728
00685,2020,253,7,3,4,9,8,0.02766798418972332,0.011857707509881422,0.015810276679841896
00685,2021,255,12,8,4,10,8,0.047058823529411764,0.03137254901960784,0.01568627450980392
00685,2022,262,9,3,6,7,6,0.03435114503816794,0.011450381679389313,0.022900763358778626
00685,2023,255,4,2,2,10,4,0.01568627450980392,0.00784313725490196,0.00784313725490196
00687,2005,161,0,0,0,161,0,0.0,0.0,0.0
00687,2006,170,13,9,4,20,0,0.07647058823529412,0.052941176470588235,0.023529411764705882
00687,2007,188,7,6,1,26,0,0.03723404255319149,0.031914893617021274,0.005319148936170213
00687,2008,200,17,12,5,10,2,0.085,0.06,0.025
00687,2009,212,21,9,12,12,0,0.09905660377358491,0.04245283018867924,0.05660377358490566
00687,2010,194,7,6,1,8,1,0.03608247422680412,0.030927835051546393,0.005154639175257732
00687,2011,181,7,6,1,8,2,0.03867403314917127,0.03314917127071823,0.0055248618784530384
00687,2012,174,8,3,5,6,5,0.04597701149425287,0.017241379310344827,0.028735632183908046
00687,2013,187,11,7,4,5,6,0.058823529411764705,0.0374331550802139,0.0213903743315508
00687,2014,178,6,5,1,5,6,0.033707865168539325,0.028089887640449437,0.0056179775280898875
00687,2015,179,5,3,2,8,3,0.027932960893854747,0.01675977653631285,0.0111731843575419
00687,2016,187,7,5,2,7,5,0.0374331550802139,0.026737967914438502,0.0106951871657754
00687,2017,181,6,5,1,12,3,0.03314917127071823,0.027624309392265192,0.0055248618784530384
00687,2018,184,9,6,3,7,1,0.04891304347826087,0.03260869565217391,0.016304347826086956
00687,2019,180,4,2,2,4,5,0.022222222222222223,0.011111111111111112,0.011111111111111112
00687,2020,180,9,6,3,6,1,0.05,0.03333333333333333,0.016666666666666666
00687,2021,179,9,8,1,5,0,0.05027932960893855,0.0446927374301676,0.00558659217877095
00687,2022,182,6,6,0,6,5,0.03296703296703297,0.03296703296703297,0.0
00687,2023,185,6,4,2,9,1,0.032432432432432434,0.021621621621621623,0.010810810810810811
00688,2005,68,0,0,0,68,0,0.0,0.0,0.0
00688,2006,64,5,5,0,6,0,0.078125,0.078125,0.0
00688,2007,71,8,7,1,5,0,0.11267605633802817,0.09859154929577464,0.014084507042253521
00688,2008,76,5,4,1,5,1,0.06578947368421052,0.05263157894736842,0.013157894736842105
00688,2009,78,7,4,3,4,0,0.08974358974358974,0.05128205128205128,0.038461538461538464
00688,2010,75,7,5,2,2,1,0.09333333333333334,0.06666666666666667,0.02666666666666667
00688,2011,70,4,2,2,2,1,0.05714285714285714,0.02857142857142857,0.02857142857142857
00688,2012,70,4,2,2,5,0,0.05714285714285714,0.02857142857142857,0.02857142857142857
00688,2013,71,5,3,2,2,2,0.07042253521126761,0.04225352112676056,0.028169014084507043
00688,2014,75,7,3,4,4,0,0.09333333333333334,0.04,0.05333333333333334
00688,2015,74,3,3,0,0,0,0.04054054054054054,0.04054054054054054,0.0
00688,2016,69,0,0,0,3,1,0.0,0.0,0.0
00688,2017,69,3,3,0,3,2,0.043478260869565216,0.043478260869565216,0.0
00688,2018,69,7,5,2,3,0,0.10144927536231885,0.07246376811594203,0.028985507246376812
00688,2019,69,5,4,1,1,1,0.07246376811594203,0.057971014492753624,0.014492753623188406
00688,2020,70,6,5,1,2,1,0.08571428571428572,0.07142857142857142,0.014285714285714285
00688,2021,72,2,2,0,5,3,0.027777777777777776,0.027777777777777776,0.0
00688,2022,73,6,5,1,3,1,0.0821917808219178,0.0684931506849315,0.0136986301369863
00688,2023,79,6,5,1,4,1,0.0759493670886076,0.06329113924050633,0.012658227848101266
00690,2005,37,0,0,0,37,0,0.0,0.0,0.0
00690,2006,34,4,4,0,1,0,0.11764705882352941,0.11764705882352941,0.0
00690,2007,35,3,2,1,4,0,0.08571428571428572,0.05714285714285714,0.02857142857142857
00690,2008,37,2,2,0,4,0,0.05405405405405406,0.05405405405405406,0.0
00690,2009,50,11,7,4,5,0,0.22,0.14,0.08
00690,2010,45,5,4,1,1,0,0.1111111111111111,0.08888888888888889,0.022222222222222223
00690,2011,47,5,5,0,1,0,0.10638297872340426,0.10638297872340426,0.0
00690,2012,45,6,4,2,0,1,0.13333333333333333,0.08888888888888889,0.044444444444444446
00690,2013,50,5,4,1,1,1,0.1,0.08,0.02
00690,2014,49,1,0,1,1,1,0.02040816326530612,0.0,0.02040816326530612
00690,2015,46,2,2,0,0,1,0.043478260869565216,0.043478260869565216,0.0
00690,2016,50,6,4,2,1,1,0.12,0.08,0.04
00690,2017,43,1,1,0,0,0,0.023255813953488372,0.023255813953488372,0.0
00690,2018,40,1,0,1,1,1,0.025,0.0,0.025
00690,2019,41,4,3,1,2,0,0.0975609756097561,0.07317073170731707,0.024390243902439025
00690,2020,38,2,2,0,0,0,0.05263157894736842,0.05263157894736842,0.0
00690,2021,35,3,2,1,1,0,0.08571428571428572,0.05714285714285714,0.02857142857142857
00690,2022,41,6,4,2,3,1,0.14634146341463414,0.0975609756097561,0.04878048780487805
00690,2023,38,1,0,1,4,1,0.02631578947368421,0.0,0.02631578947368421
00692,2005,225,0,0,0,225,0,0.0,0.0,0.0
00692,2006,223,26,20,6,18,0,0.11659192825112108,0.08968609865470852,0.026905829596412557
00692,2007,231,21,16,5,22,0,0.09090909090909091,0.06926406926406926,0.021645021645021644
00692,2008,232,20,15,5,22,2,0.08620689655172414,0.06465517241379311,0.021551724137931036
00692,2009,229,27,17,10,8,1,0.11790393013100436,0.07423580786026202,0.043668122270742356
00692,2010,213,15,9,6,9,5,0.07042253521126761,0.04225352112676056,0.028169014084507043
00692,2011,223,23,17,6,11,5,0.1031390134529148,0.07623318385650224,0.026905829596412557
00692,2012,221,12,8,4,6,8,0.05429864253393665,0.03619909502262444,0.01809954751131222
00692,2013,221,16,14,2,8,5,0.07239819004524888,0.06334841628959276,0.00904977375565611
00692,2014,227,15,8,7,11,1,0.06607929515418502,0.03524229074889868,0.030837004405286344
00692,2015,221,5,4,1,10,6,0.02262443438914027,0.01809954751131222,0.004524886877828055
00692,2016,225,13,9,4,14,3,0.057777777777777775,0.04,0.017777777777777778
00692,2017,226,12,11,1,6,7,0.05309734513274336,0.048672566371681415,0.004424778761061947
00692,2018,226,11,11,0,6,4,0.048672566371681415,0.048672566371681415,0.0
00692,2019,232,13,8,5,7,4,0.05603448275862069,0.034482758620689655,0.021551724137931036
00692,2020,220,6,4,2,7,4,0.02727272727272727,0.01818181818181818,0.00909090909090909
00692,2021,214,15,9,6,10,1,0.07009345794392523,0.04205607476635514,0.028037383177570093
00692,2022,229,14,10,4,15,7,0.0611353711790393,0.043668122270742356,0.017467248908296942
00692,2023,231,18,14,4,10,8,0.07792207792207792,0.06060606060606061,0.017316017316017316
00693,2005,298,0,0,0,298,0,0.0,0.0,0.0
00693,2006,284,35,33,2,16,0,0.12323943661971831,0.11619718309859155,0.007042253521126761
00693,2007,305,34,25,9,41,3,0.11147540983606558,0.08196721311475409,0.029508196721311476
00693,2008,305,33,25,8,29,1,0.10819672131147541,0.08196721311475409,0.02622950819672131
00693,2009,330,53,48,5,19,1,0.1606060606060606,0.14545454545454545,0.015151515151515152
00693,2010,280,19,12,7,3,5,0.06785714285714285,0.04285714285714286,0.025
00693,2011,291,25,20,5,16,4,0.0859106529209622,0.06872852233676977,0.01718213058419244
00693,2012,285,21,18,3,9,7,0.07368421052631578,0.06315789473684211,0.010526315789473684
00693,2013,276,23,17,6,5,3,0.08333333333333333,0.06159420289855073,0.021739130434782608
00693,2014,288,23,16,7,9,7,0.0798611111111111,0.05555555555555555,0.024305555555555556
00693,2015,292,12,10,2,14,7,0.0410958904109589,0.03424657534246575,0.00684931506849315
00693,2016,304,23,17,6,8,9,0.0756578947368421,0.05592105263157895,0.019736842105263157
00693,2017,312,21,20,1,14,10,0.0673076923076923,0.0641025641025641,0.003205128205128205
00693,2018,303,14,12,2,17,2,0.0462046204620462,0.039603960396039604,0.006600660066006601
00693,2019,303,15,10,5,17,4,0.04950495049504951,0.033003300330033,0.0165016501650165
00693,2020,308,19,15,4,10,6,0.06168831168831169,0.048701298701298704,0.012987012987012988
00693,2021,301,17,11,6,8,4,0.05647840531561462,0.036544850498338874,0.019933554817275746
00693,2022,305,20,15,5,9,6,0.06557377049180328,0.04918032786885246,0.01639344262295082
00693,2023,326,18,15,3,20,12,0.05521472392638037,0.046012269938650305,0.009202453987730062
00694,2005,121,0,0,0,121,0,0.0,0.0,0.0
00694,2006,110,9,7,2,8,0,0.08181818181818182,0.06363636363636363,0.01818181818181818
00694,2007,112,14,14,0,8,0,0.125,0.125,0.0
00694,2008,118,16,12,4,9,0,0.13559322033898305,0.1016949152542373,0.03389830508474576
00694,2009,106,11,9,2,5,2,0.10377358490566038,0.08490566037735849,0.018867924528301886
00694,2010,96,11,10,1,3,0,0.11458333333333333,0.10416666666666667,0.010416666666666666
00694,2011,91,17,12,5,2,2,0.18681318681318682,0.13186813186813187,0.054945054945054944
00694,2012,84,13,11,2,2,0,0.15476190476190477,0.13095238095238096,0.023809523809523808
00694,2013,80,10,7,3,2,1,0.125,0.0875,0.0375
00694,2014,70,3,3,0,2,2,0.04285714285714286,0.04285714285714286,0.0
00694,2015,68,5,5,0,4,2,0.07352941176470588,0.07352941176470588,0.0
00694,2016,65,3,3,0,4,1,0.046153846153846156,0.046153846153846156,0.0
00694,2017,61,6,5,1,1,0,0.09836065573770492,0.08196721311475409,0.01639344262295082
00694,2018,63,8,7,1,4,0,0.12698412698412698,0.1111111111111111,0.015873015873015872
00694,2019,69,6,6,0,5,1,0.08695652173913043,0.08695652173913043,0.0
00694,2020,58,2,1,1,1,1,0.034482758620689655,0.017241379310344827,0.017241379310344827
00694,2021,68,12,10,2,0,2,0.17647058823529413,0.14705882352941177,0.029411764705882353
00694,2022,54,3,2,1,3,1,0.05555555555555555,0.037037037037037035,0.018518518518518517
00694,2023,56,7,6,1,1,0,0.125,0.10714285714285714,0.017857142857142856
00698,2005,259,0,0,0,259,0,0.0,0.0,0.0
00698,2006,265,18,12,6,23,0,0.06792452830188679,0.045283018867924525,0.022641509433962263
00698,2007,275,15,6,9,31,0,0.05454545454545454,0.02181818181818182,0.03272727272727273
00698,2008,282,14,8,6,27,2,0.04964539007092199,0.028368794326241134,0.02127659574468085
00698,2009,286,15,8,7,13,3,0.05244755244755245,0.027972027972027972,0.024475524475524476
00698,2010,246,10,7,3,10,0,0.04065040650406504,0.028455284552845527,0.012195121951219513
00698,2011,259,13,5,8,13,7,0.05019305019305019,0.019305019305019305,0.03088803088803089
00698,2012,251,9,5,4,12,6,0.035856573705179286,0.0199203187250996,0.01593625498007968
00698,2013,250,15,11,4,9,4,0.06,0.044,0.016
00698,2014,251,12,6,6,15,5,0.04780876494023904,0.02390438247011952,0.02390438247011952
00698,2015,244,5,4,1,11,3,0.020491803278688523,0.01639344262295082,0.004098360655737705
00698,2016,247,4,2,2,12,8,0.016194331983805668,0.008097165991902834,0.008097165991902834
00698,2017,231,7,6,1,9,4,0.030303030303030304,0.025974025974025976,0.004329004329004329
00698,2018,236,8,2,6,16,5,0.03389830508474576,0.00847457627118644,0.025423728813559324
00698,2019,232,11,3,8,12,0,0.04741379310344827,0.01293103448275862,0.034482758620689655
00698,2020,222,4,4,0,5,8,0.018018018018018018,0.018018018018018018,0.0
00698,2021,223,7,4,3,7,6,0.03139013452914798,0.017937219730941704,0.013452914798206279
00698,2022,214,10,6,4,6,2,0.04672897196261682,0.028037383177570093,0.018691588785046728
00698,2023,220,7,5,2,10,4,0.031818181818181815,0.022727272727272728,0.00909090909090909
00700,2006,1,1,1,0,0,0,1.0,1.0,0.0
00700,2007,1,0,0,0,0,0,0.0,0.0,0.0
00700,2008,1,0,0,0,0,0,0.0,0.0,0.0
00701,2005,1,0,0,0,1,0,0.0,0.0,0.0
00701,2006,1,0,0,0,0,0,0.0,0.0,0.0
00701,2008,1,1,1,0,0,0,1.0,1.0,0.0
00701,2014,1,0,0,0,0,1,0.0,0.0,0.0
00701,2015,1,0,0,0,0,0,0.0,0.0,0.0
00701,2016,1,0,0,0,0,0,0.0,0.0,0.0
00701,2017,2,1,0,1,0,0,0.5,0.0,0.5
00703,2005,132,0,0,0,132,0,0.0,0.0,0.0
00703,2006,137,7,6,1,9,0,0.051094890510948905,0.043795620437956206,0.0072992700729927005
00703,2007,141,10,5,5,11,0,0.07092198581560284,0.03546099290780142,0.03546099290780142
00703,2008,181,19,12,7,39,0,0.10497237569060773,0.06629834254143646,0.03867403314917127
00703,2009,181,15,10,5,8,3,0.08287292817679558,0.055248618784530384,0.027624309392265192
00703,2010,160,9,8,1,5,4,0.05625,0.05,0.00625
00703,2011,147,9,7,2,5,6,0.061224489795918366,0.047619047619047616,0.013605442176870748
00703,2012,148,6,4,2,4,6,0.04054054054054054,0.02702702702702703,0.013513513513513514
00703,2013,141,8,7,1,4,2,0.05673758865248227,0.04964539007092199,0.0070921985815602835
00703,2014,153,12,9,3,11,6,0.0784313725490196,0.058823529411764705,0.0196078431372549
00703,2015,152,2,2,0,8,7,0.013157894736842105,0.013157894736842105,0.0
00703,2016,157,7,6,1,7,5,0.044585987261146494,0.03821656050955414,0.006369426751592357
00703,2017,151,5,4,1,6,5,0.033112582781456956,0.026490066225165563,0.006622516556291391
00703,2018,162,7,3,4,9,6,0.043209876543209874,0.018518518518518517,0.024691358024691357
00703,2019,160,6,4,2,8,2,0.0375,0.025,0.0125
00703,2020,156,5,3,2,3,3,0.03205128205128205,0.019230769230769232,0.01282051282051282
00703,2021,150,6,5,1,3,1,0.04,0.03333333333333333,0.006666666666666667
00703,2022,156,11,9,2,4,6,0.07051282051282051,0.057692307692307696,0.01282051282051282
00703,2023,151,3,2,1,4,4,0.019867549668874173,0.013245033112582781,0.006622516556291391
00704,2005,40,0,0,0,40,0,0.0,0.0,0.0
00704,2006,40,2,2,0,4,0,0.05,0.05,0.0
00704,2007,46,10,6,4,4,0,0.21739130434782608,0.13043478260869565,0.08695652173913043
00704,2008,43,4,3,1,4,0,0.09302325581395349,0.06976744186046512,0.023255813953488372
00704,2009,40,5,5,0,0,1,0.125,0.125,0.0
00704,2010,34,3,1,2,0,1,0.08823529411764706,0.029411764705882353,0.058823529411764705
00704,2011,36,4,1,3,6,2,0.1111111111111111,0.027777777777777776,0.08333333333333333
00704,2012,34,4,3,1,1,0,0.11764705882352941,0.08823529411764706,0.029411764705882353
00704,2013,33,0,0,0,1,1,0.0,0.0,0.0
00704,2014,29,1,0,1,0,0,0.034482758620689655,0.0,0.034482758620689655
00704,2015,35,4,1,3,4,1,0.11428571428571428,0.02857142857142857,0.08571428571428572
00704,2016,34,1,1,0,1,0,0.029411764705882353,0.029411764705882353,0.0
00704,2017,37,3,3,0,1,0,0.08108108108108109,0.08108108108108109,0.0
00704,2018,34,1,1,0,0,1,0.029411764705882353,0.029411764705882353,0.0
00704,2019,31,1,1,0,0,1,0.03225806451612903,0.03225806451612903,0.0
00704,2020,25,0,0,0,0,0,0.0,0.0,0.0
00704,2021,28,4,2,2,1,1,0.14285714285714285,0.07142857142857142,0.07142857142857142
00704,2022,29,0,0,0,3,1,0.0,0.0,0.0
00704,2023,29,3,3,0,0,1,0.10344827586206896,0.10344827586206896,0.0
00705,2005,169,0,0,0,169,0,0.0,0.0,0.0
00705,2006,169,7,6,1,15,0,0.04142011834319527,0.03550295857988166,0.005917159763313609
00705,2007,177,11,7,4,15,1,0.062146892655367235,0.03954802259887006,0.022598870056497175
00705,2008,171,9,7,2,11,0,0.05263157894736842,0.04093567251461988,0.011695906432748537
00705,2009,180,11,6,5,12,0,0.06111111111111111,0.03333333333333333,0.027777777777777776
00705,2010,166,8,7,1,6,0,0.04819277108433735,0.04216867469879518,0.006024096385542169
00705,2011,163,11,6,5,9,1,0.06748466257668712,0.03680981595092025,0.03067484662576687
00705,2012,159,3,2,1,6,6,0.018867924528301886,0.012578616352201259,0.006289308176100629
00705,2013,153,4,2,2,5,3,0.026143790849673203,0.013071895424836602,0.013071895424836602
00705,2014,160,6,3,3,9,2,0.0375,0.01875,0.01875
00705,2015,162,8,6,2,4,4,0.04938271604938271,0.037037037037037035,0.012345679012345678
00705,2016,160,3,2,1,5,4,0.01875,0.0125,0.00625
00705,2017,162,5,4,1,6,3,0.030864197530864196,0.024691358024691357,0.006172839506172839
00705,2018,150,1,0,1,4,5,0.006666666666666667,0.0,0.006666666666666667
00705,2019,156,10,9,1,9,2,0.0641025641025641,0.057692307692307696,0.00641025641025641
00705,2020,147,5,2,3,5,3,0.034013605442176874,0.013605442176870748,0.02040816326530612
00705,2021,144,5,1,4,3,6,0.034722222222222224,0.006944444444444444,0.027777777777777776
00705,2022,139,5,4,1,4,5,0.03597122302158273,0.02877697841726619,0.007194244604316547
00705,2023,147,9,6,3,5,5,0.061224489795918366,0.04081632653061224,0.02040816326530612
00707,2005,87,0,0,0,87,0,0.0,0.0,0.0
00707,2006,81,4,0,4,4,0,0.04938271604938271,0.0,0.04938271604938271
00707,2007,75,5,4,1,2,0,0.06666666666666667,0.05333333333333334,0.013333333333333334
00707,2008,76,5,4,1,7,0,0.06578947368421052,0.05263157894736842,0.013157894736842105
00707,2009,81,5,2,3,7,1,0.06172839506172839,0.024691358024691357,0.037037037037037035
00707,2010,67,3,1,2,4,0,0.04477611940298507,0.014925373134328358,0.029850746268656716
00707,2011,65,4,2,2,2,3,0.06153846153846154,0.03076923076923077,0.03076923076923077
00707,2012,65,5,3,2,2,2,0.07692307692307693,0.046153846153846156,0.03076923076923077
00707,2013,65,5,2,3,1,1,0.07692307692307693,0.03076923076923077,0.046153846153846156
00707,2014,66,6,2,4,1,1,0.09090909090909091,0.030303030303030304,0.06060606060606061
00707,2015,67,1,1,0,4,2,0.014925373134328358,0.014925373134328358,0.0
00707,2016,69,5,3,2,3,1,0.07246376811594203,0.043478260869565216,0.028985507246376812
00707,2017,68,3,0,3,3,1,0.04411764705882353,0.0,0.04411764705882353
00707,2018,61,2,0,2,2,1,0.03278688524590164,0.0,0.03278688524590164
00707,2019,63,3,1,2,2,0,0.047619047619047616,0.015873015873015872,0.031746031746031744
00707,2020,56,1,0,1,1,1,0.017857142857142856,0.0,0.017857142857142856
00707,2021,53,0,0,0,1,1,0.0,0.0,0.0
00707,2022,50,4,2,2,1,0,0.08,0.04,0.04
00707,2023,54,3,3,0,2,3,0.05555555555555555,0.05555555555555555,0.0
00708,2005,2,0,0,0,2,0,0.0,0.0,0.0
00708,2006,1,0,0,0,0,0,0.0,0.0,0.0
00709,2006,1,0,0,0,1,0,0.0,0.0,0.0
00714,2005,124,0,0,0,124,0,0.0,0.0,0.0
00714,2006,129,11,7,4,12,0,0.08527131782945736,0.05426356589147287,0.031007751937984496
00714,2007,137,15,11,4,13,1,0.10948905109489052,0.08029197080291971,0.029197080291970802
00714,2008,135,10,6,4,6,2,0.07407407407407407,0.044444444444444446,0.02962962962962963
00714,2009,138,14,11,3,6,2,0.10144927536231885,0.07971014492753623,0.021739130434782608
00714,2010,110,4,1,3,5,0,0.03636363636363636,0.00909090909090909,0.02727272727272727
00714,2011,112,5,2,3,6,6,0.044642857142857144,0.017857142857142856,0.026785714285714284
00714,2012,107,5,3,2,4,4,0.04672897196261682,0.028037383177570093,0.018691588785046728
00714,2013,113,9,6,3,6,3,0.07964601769911504,0.05309734513274336,0.02654867256637168
00714,2014,120,13,4,9,3,2,0.10833333333333334,0.03333333333333333,0.075
00714,2015,115,5,5,0,4,2,0.043478260869565216,0.043478260869565216,0.0
00714,2016,107,3,1,2,2,1,0.028037383177570093,0.009345794392523364,0.018691588785046728
00714,2017,100,6,4,2,2,3,0.06,0.04,0.02
00714,2018,106,7,6,1,9,4,0.0660377358490566,0.05660377358490566,0.009433962264150943
00714,2019,104,6,4,2,3,3,0.057692307692307696,0.038461538461538464,0.019230769230769232
00714,2020,99,4,4,0,2,1,0.04040404040404041,0.04040404040404041,0.0
00714,2021,105,3,3,0,4,7,0.02857142857142857,0.02857142857142857,0.0
00714,2022,105,3,1,2,4,4,0.02857142857142857,0.009523809523809525,0.01904761904761905
00714,2023,103,6,3,3,4,3,0.05825242718446602,0.02912621359223301,0.02912621359223301
00715,2005,41,0,0,0,41,0,0.0,0.0,0.0
00715,2006,39,5,4,1,4,0,0.1282051282051282,0.10256410256410256,0.02564102564102564
00715,2007,38,3,3,0,4,0,0.07894736842105263,0.07894736842105263,0.0
00715,2008,33,6,6,0,2,1,0.18181818181818182,0.18181818181818182,0.0
00715,2009,33,6,4,2,2,0,0.18181818181818182,0.12121212121212122,0.06060606060606061
00715,2010,27,4,4,0,4,0,0.14814814814814814,0.14814814814814814,0.0
00715,2011,24,2,0,2,0,0,0.08333333333333333,0.0,0.08333333333333333
00715,2012,21,1,1,0,1,1,0.047619047619047616,0.047619047619047616,0.0
00715,2013,21,4,4,0,0,0,0.19047619047619047,0.19047619047619047,0.0
00715,2014,33,11,11,0,1,1,0.3333333333333333,0.3333333333333333,0.0
00715,2015,39,5,5,0,3,0,0.1282051282051282,0.1282051282051282,0.0
00715,2016,39,9,8,1,2,0,0.23076923076923078,0.20512820512820512,0.02564102564102564
00715,2017,34,0,0,0,0,0,0.0,0.0,0.0
00715,2018,34,7,6,1,0,1,0.20588235294117646,0.17647058823529413,0.029411764705882353
00715,2019,35,5,5,0,3,0,0.14285714285714285,0.14285714285714285,0.0
00715,2020,26,1,1,0,0,0,0.038461538461538464,0.038461538461538464,0.0
00715,2021,29,5,4,1,1,1,0.1724137931034483,0.13793103448275862,0.034482758620689655
00715,2022,25,1,1,0,1,0,0.04,0.04,0.0
00715,2023,25,1,1,0,2,0,0.04,0.04,0.0
00716,2005,192,0,0,0,192,0,0.0,0.0,0.0
00716,2006,207,38,36,2,20,0,0.18357487922705315,0.17391304347826086,0.00966183574879227
00716,2007,229,32,29,3,28,0,0.13973799126637554,0.12663755458515283,0.013100436681222707
00716,2008,209,22,18,4,21,0,0.10526315789473684,0.0861244019138756,0.019138755980861243
00716,2009,224,28,20,8,13,1,0.125,0.08928571428571429,0.03571428571428571
00716,2010,189,11,9,2,5,2,0.0582010582010582,0.047619047619047616,0.010582010582010581
00716,2011,189,23,19,4,14,3,0.12169312169312169,0.10052910052910052,0.021164021164021163
00716,2012,199,27,23,4,7,7,0.135678391959799,0.11557788944723618,0.020100502512562814
00716,2013,199,26,22,4,7,5,0.1306532663316583,0.11055276381909548,0.020100502512562814
00716,2014,214,26,19,7,8,4,0.12149532710280374,0.08878504672897196,0.03271028037383177
00716,2015,222,20,14,6,12,4,0.09009009009009009,0.06306306306306306,0.02702702702702703
00716,2016,213,12,8,4,13,4,0.056338028169014086,0.03755868544600939,0.018779342723004695
00716,2017,201,9,8,1,7,5,0.04477611940298507,0.03980099502487562,0.004975124378109453
00716,2018,198,14,13,1,10,3,0.0707070707070707,0.06565656565656566,0.005050505050505051
00716,2019,187,11,10,1,8,6,0.058823529411764705,0.053475935828877004,0.0053475935828877
00716,2020,185,9,9,0,7,4,0.04864864864864865,0.04864864864864865,0.0
00716,2021,188,11,6,5,7,4,0.05851063829787234,0.031914893617021274,0.026595744680851064
00716,2022,197,16,11,5,3,10,0.08121827411167512,0.05583756345177665,0.025380710659898477
00716,2023,188,12,10,2,7,3,0.06382978723404255,0.05319148936170213,0.010638297872340425
00717,2005,112,0,0,0,112,0,0.0,0.0,0.0
00717,2006,101,12,9,3,15,0,0.1188118811881188,0.0891089108910891,0.0297029702970297
00717,2007,121,21,17,4,21,1,0.17355371900826447,0.14049586776859505,0.03305785123966942
00717,2008,119,14,9,5,12,1,0.11764705882352941,0.07563025210084033,0.04201680672268908
00717,2009,117,12,12,0,6,0,0.10256410256410256,0.10256410256410256,0.0
