zip,year,n_at_risk,n_stay,n_move_any,n_move_within_pr,n_move_off_pr,n_attrit,rate_move_any,rate_move_within_pr,rate_move_off_pr,first_event_year,n_events,dose_group,treated
00601,2005,84,78,6,4,2,9,0.0714285714285714,0.0476190476190476,0.0238095238095238,2021.0,1,1-4,True
00601,2006,81,77,4,2,2,13,0.0493827160493827,0.0246913580246913,0.0246913580246913,2021.0,1,1-4,True
00601,2007,87,81,6,4,2,5,0.0689655172413793,0.0459770114942528,0.0229885057471264,2021.0,1,1-4,True
00601,2008,99,92,7,5,2,3,0.0707070707070707,0.0505050505050505,0.0202020202020202,2021.0,1,1-4,True
00601,2009,94,87,7,3,4,5,0.0744680851063829,0.0319148936170212,0.0425531914893617,2021.0,1,1-4,True
00601,2010,83,80,3,2,1,14,0.036144578313253,0.0240963855421686,0.0120481927710843,2021.0,1,1-4,True
00601,2011,81,78,3,1,2,6,0.037037037037037,0.0123456790123456,0.0246913580246913,2021.0,1,1-4,True
00601,2012,79,76,3,3,0,2,0.0379746835443038,0.0379746835443038,0.0,2021.0,1,1-4,True
00601,2013,81,76,5,3,2,6,0.0617283950617283,0.037037037037037,0.0246913580246913,2021.0,1,1-4,True
00601,2014,82,77,5,0,5,10,0.0609756097560975,0.0,0.0609756097560975,2021.0,1,1-4,True
00601,2015,83,79,4,2,2,5,0.0481927710843373,0.0240963855421686,0.0240963855421686,2021.0,1,1-4,True
00601,2016,81,77,4,0,4,5,0.0493827160493827,0.0,0.0493827160493827,2021.0,1,1-4,True
00601,2017,82,74,8,6,2,5,0.0975609756097561,0.073170731707317,0.024390243902439,2021.0,1,1-4,True
00601,2018,78,76,2,2,0,4,0.0256410256410256,0.0256410256410256,0.0,2021.0,1,1-4,True
00601,2019,77,77,0,0,0,3,0.0,0.0,0.0,2021.0,1,1-4,True
00601,2020,80,79,1,1,0,5,0.0125,0.0125,0.0,2021.0,1,1-4,True
00601,2021,86,79,7,7,0,5,0.0813953488372093,0.0813953488372093,0.0,2021.0,1,1-4,True
00601,2022,82,76,6,4,2,7,0.073170731707317,0.048780487804878,0.024390243902439,2021.0,1,1-4,True
00602,2005,208,195,13,5,8,16,0.0625,0.0240384615384615,0.0384615384615384,2015.0,7,5+,True
00602,2006,218,210,8,4,4,14,0.036697247706422,0.018348623853211,0.018348623853211,2015.0,7,5+,True
00602,2007,246,219,27,13,14,15,0.1097560975609756,0.0528455284552845,0.056910569105691,2015.0,7,5+,True
00602,2008,245,234,11,4,7,9,0.0448979591836734,0.0163265306122449,0.0285714285714285,2015.0,7,5+,True
00602,2009,233,217,16,10,6,31,0.0686695278969957,0.0429184549356223,0.0257510729613733,2015.0,7,5+,True
00602,2010,217,209,8,5,3,24,0.0368663594470046,0.0230414746543778,0.0138248847926267,2015.0,7,5+,True
00602,2011,203,198,5,3,2,15,0.0246305418719211,0.0147783251231527,0.0098522167487684,2015.0,7,5+,True
00602,2012,225,204,21,15,6,8,0.0933333333333333,0.0666666666666666,0.0266666666666666,2015.0,7,5+,True
00602,2013,205,195,10,7,3,20,0.048780487804878,0.0341463414634146,0.0146341463414634,2015.0,7,5+,True
00602,2014,195,186,9,3,6,16,0.0461538461538461,0.0153846153846153,0.0307692307692307,2015.0,7,5+,True
00602,2015,198,184,14,4,10,8,0.0707070707070707,0.0202020202020202,0.0505050505050505,2015.0,7,5+,True
00602,2016,197,184,13,4,9,12,0.065989847715736,0.0203045685279187,0.0456852791878172,2015.0,7,5+,True
00602,2017,196,185,11,2,9,13,0.0561224489795918,0.010204081632653,0.0459183673469387,2015.0,7,5+,True
00602,2018,195,186,9,3,6,11,0.0461538461538461,0.0153846153846153,0.0307692307692307,2015.0,7,5+,True
00602,2019,195,187,8,3,5,12,0.041025641025641,0.0153846153846153,0.0256410256410256,2015.0,7,5+,True
00602,2020,188,183,5,2,3,23,0.026595744680851,0.0106382978723404,0.0159574468085106,2015.0,7,5+,True
00602,2021,181,174,7,4,3,20,0.0386740331491712,0.0220994475138121,0.0165745856353591,2015.0,7,5+,True
00602,2022,183,178,5,4,1,16,0.0273224043715847,0.0218579234972677,0.0054644808743169,2015.0,7,5+,True
00603,2005,192,173,19,13,6,23,0.0989583333333333,0.0677083333333333,0.03125,2013.0,19,5+,True
00603,2006,198,179,19,11,8,15,0.0959595959595959,0.0555555555555555,0.0404040404040404,2013.0,19,5+,True
00603,2007,198,180,18,12,6,21,0.0909090909090909,0.0606060606060606,0.0303030303030303,2013.0,19,5+,True
00603,2008,210,185,25,15,10,14,0.119047619047619,0.0714285714285714,0.0476190476190476,2013.0,19,5+,True
00603,2009,203,188,15,11,4,23,0.0738916256157635,0.0541871921182266,0.0197044334975369,2013.0,19,5+,True
00603,2010,201,179,22,15,7,15,0.1094527363184079,0.0746268656716417,0.0348258706467661,2013.0,19,5+,True
00603,2011,201,178,23,15,8,12,0.1144278606965174,0.0746268656716417,0.0398009950248756,2013.0,19,5+,True
00603,2012,190,178,12,10,2,16,0.0631578947368421,0.0526315789473684,0.0105263157894736,2013.0,19,5+,True
00603,2013,204,191,13,9,4,14,0.0637254901960784,0.0441176470588235,0.0196078431372549,2013.0,19,5+,True
00603,2014,204,190,14,11,3,11,0.0686274509803921,0.0539215686274509,0.0147058823529411,2013.0,19,5+,True
00603,2015,205,185,20,10,10,13,0.0975609756097561,0.048780487804878,0.048780487804878,2013.0,19,5+,True
00603,2016,207,186,21,12,9,12,0.1014492753623188,0.0579710144927536,0.0434782608695652,2013.0,19,5+,True
00603,2017,194,174,20,6,14,12,0.1030927835051546,0.0309278350515463,0.0721649484536082,2013.0,19,5+,True
00603,2018,192,176,16,9,7,6,0.0833333333333333,0.046875,0.0364583333333333,2013.0,19,5+,True
00603,2019,205,188,17,8,9,11,0.0829268292682926,0.0390243902439024,0.0439024390243902,2013.0,19,5+,True
00603,2020,195,179,16,9,7,14,0.082051282051282,0.0461538461538461,0.0358974358974358,2013.0,19,5+,True
00603,2021,187,178,9,4,5,11,0.0481283422459893,0.0213903743315508,0.0267379679144385,2013.0,19,5+,True
00603,2022,198,178,20,11,9,12,0.101010101010101,0.0555555555555555,0.0454545454545454,2013.0,19,5+,True
00604,2005,17,12,5,4,1,1,0.2941176470588235,0.2352941176470588,0.0588235294117647,,0,,False
00604,2006,15,11,4,3,1,0,0.2666666666666666,0.2,0.0666666666666666,,0,,False
00604,2007,12,9,3,1,2,3,0.25,0.0833333333333333,0.1666666666666666,,0,,False
00604,2008,12,7,5,4,1,2,0.4166666666666667,0.3333333333333333,0.0833333333333333,,0,,False
00604,2009,9,5,4,4,0,4,0.4444444444444444,0.4444444444444444,0.0,,0,,False
00604,2010,9,4,5,4,1,1,0.5555555555555556,0.4444444444444444,0.1111111111111111,,0,,False
00604,2011,4,2,2,2,0,0,0.5,0.5,0.0,,0,,False
00604,2012,10,6,4,3,1,0,0.4,0.3,0.1,,0,,False
00604,2013,5,4,1,0,1,2,0.2,0.0,0.2,,0,,False
00604,2014,5,4,1,0,1,0,0.2,0.0,0.2,,0,,False
00604,2015,6,5,1,1,0,0,0.1666666666666666,0.1666666666666666,0.0,,0,,False
00604,2016,8,7,1,0,1,0,0.125,0.0,0.125,,0,,False
00604,2017,8,8,0,0,0,0,0.0,0.0,0.0,,0,,False
00604,2018,9,5,4,3,1,0,0.4444444444444444,0.3333333333333333,0.1111111111111111,,0,,False
00604,2019,7,6,1,1,0,0,0.1428571428571428,0.1428571428571428,0.0,,0,,False
00604,2020,6,6,0,0,0,1,0.0,0.0,0.0,,0,,False
00604,2021,10,9,1,0,1,0,0.1,0.0,0.1,,0,,False
00604,2022,10,8,2,2,0,0,0.2,0.2,0.0,,0,,False
00605,2005,88,77,11,7,4,2,0.125,0.0795454545454545,0.0454545454545454,,0,,False
00605,2006,86,72,14,9,5,10,0.1627906976744186,0.1046511627906976,0.0581395348837209,,0,,False
00605,2007,81,71,10,6,4,9,0.1234567901234567,0.074074074074074,0.0493827160493827,,0,,False
00605,2008,77,61,16,12,4,9,0.2077922077922078,0.1558441558441558,0.0519480519480519,,0,,False
00605,2009,65,55,10,8,2,11,0.1538461538461538,0.123076923076923,0.0307692307692307,,0,,False
00605,2010,66,54,12,10,2,10,0.1818181818181818,0.1515151515151515,0.0303030303030303,,0,,False
00605,2011,61,49,12,9,3,4,0.1967213114754098,0.1475409836065573,0.0491803278688524,,0,,False
00605,2012,60,52,8,5,3,7,0.1333333333333333,0.0833333333333333,0.05,,0,,False
00605,2013,60,53,7,7,0,3,0.1166666666666666,0.1166666666666666,0.0,,0,,False
00605,2014,63,55,8,6,2,3,0.1269841269841269,0.0952380952380952,0.0317460317460317,,0,,False
00605,2015,63,55,8,8,0,4,0.1269841269841269,0.1269841269841269,0.0,,0,,False
00605,2016,60,49,11,7,4,3,0.1833333333333333,0.1166666666666666,0.0666666666666666,,0,,False
00605,2017,57,46,11,7,4,2,0.1929824561403508,0.1228070175438596,0.0701754385964912,,0,,False
00605,2018,46,39,7,4,3,7,0.1521739130434782,0.0869565217391304,0.0652173913043478,,0,,False
00605,2019,46,41,5,4,1,2,0.108695652173913,0.0869565217391304,0.0217391304347826,,0,,False
00605,2020,41,36,5,2,3,4,0.1219512195121951,0.048780487804878,0.073170731707317,,0,,False
00605,2021,38,32,6,5,1,4,0.1578947368421052,0.131578947368421,0.0263157894736842,,0,,False
00605,2022,37,33,4,3,1,4,0.1081081081081081,0.081081081081081,0.027027027027027,,0,,False
00606,2005,34,32,2,1,1,3,0.0588235294117647,0.0294117647058823,0.0294117647058823,,0,,False
00606,2006,36,33,3,1,2,2,0.0833333333333333,0.0277777777777777,0.0555555555555555,,0,,False
00606,2007,38,34,4,2,2,3,0.1052631578947368,0.0526315789473684,0.0526315789473684,,0,,False
00606,2008,41,37,4,2,2,0,0.0975609756097561,0.048780487804878,0.048780487804878,,0,,False
00606,2009,36,33,3,2,1,6,0.0833333333333333,0.0555555555555555,0.0277777777777777,,0,,False
00606,2010,27,26,1,0,1,6,0.037037037037037,0.0,0.037037037037037,,0,,False
00606,2011,30,30,0,0,0,0,0.0,0.0,0.0,,0,,False
00606,2012,36,33,3,3,0,1,0.0833333333333333,0.0833333333333333,0.0,,0,,False
00606,2013,33,30,3,0,3,3,0.0909090909090909,0.0,0.0909090909090909,,0,,False
00606,2014,30,30,0,0,0,4,0.0,0.0,0.0,,0,,False
00606,2015,33,30,3,3,0,1,0.0909090909090909,0.0909090909090909,0.0,,0,,False
00606,2016,32,31,1,1,0,1,0.03125,0.03125,0.0,,0,,False
00606,2017,30,29,1,0,1,3,0.0333333333333333,0.0,0.0333333333333333,,0,,False
00606,2018,30,28,2,1,1,2,0.0666666666666666,0.0333333333333333,0.0333333333333333,,0,,False
00606,2019,28,28,0,0,0,2,0.0,0.0,0.0,,0,,False
00606,2020,30,29,1,0,1,3,0.0333333333333333,0.0,0.0333333333333333,,0,,False
00606,2021,31,27,4,4,0,2,0.1290322580645161,0.1290322580645161,0.0,,0,,False
00606,2022,28,27,1,0,1,1,0.0357142857142857,0.0,0.0357142857142857,,0,,False
00607,2005,1,0,1,1,0,1,1.0,1.0,0.0,,0,,False
00607,2007,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00609,2013,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00609,2014,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00610,2005,147,137,10,3,7,11,0.0680272108843537,0.0204081632653061,0.0476190476190476,2016.0,3,1-4,True
00610,2006,138,129,9,5,4,10,0.0652173913043478,0.036231884057971,0.0289855072463768,2016.0,3,1-4,True
00610,2007,143,137,6,4,2,8,0.0419580419580419,0.0279720279720279,0.0139860139860139,2016.0,3,1-4,True
00610,2008,192,182,10,5,5,21,0.0520833333333333,0.0260416666666666,0.0260416666666666,2016.0,3,1-4,True
00610,2009,175,167,8,6,2,37,0.0457142857142857,0.0342857142857142,0.0114285714285714,2016.0,3,1-4,True
00610,2010,169,155,14,10,4,14,0.0828402366863905,0.059171597633136,0.0236686390532544,2016.0,3,1-4,True
00610,2011,171,159,12,5,7,10,0.0701754385964912,0.0292397660818713,0.0409356725146198,2016.0,3,1-4,True
00610,2012,172,164,8,4,4,9,0.0465116279069767,0.0232558139534883,0.0232558139534883,2016.0,3,1-4,True
00610,2013,174,169,5,1,4,10,0.028735632183908,0.0057471264367816,0.0229885057471264,2016.0,3,1-4,True
00610,2014,192,184,8,5,3,6,0.0416666666666666,0.0260416666666666,0.015625,2016.0,3,1-4,True
00610,2015,184,176,8,4,4,9,0.0434782608695652,0.0217391304347826,0.0217391304347826,2016.0,3,1-4,True
00610,2016,188,180,8,4,4,11,0.0425531914893617,0.0212765957446808,0.0212765957446808,2016.0,3,1-4,True
00610,2017,182,173,9,5,4,11,0.0494505494505494,0.0274725274725274,0.0219780219780219,2016.0,3,1-4,True
00610,2018,179,174,5,1,4,8,0.0279329608938547,0.0055865921787709,0.0223463687150838,2016.0,3,1-4,True
00610,2019,181,176,5,4,1,11,0.0276243093922651,0.0220994475138121,0.005524861878453,2016.0,3,1-4,True
00610,2020,173,166,7,3,4,16,0.0404624277456647,0.0173410404624277,0.0231213872832369,2016.0,3,1-4,True
00610,2021,169,165,4,1,3,8,0.0236686390532544,0.0059171597633136,0.0177514792899408,2016.0,3,1-4,True
00610,2022,173,168,5,4,1,9,0.0289017341040462,0.0231213872832369,0.0057803468208092,2016.0,3,1-4,True
00611,2005,13,11,2,1,1,1,0.1538461538461538,0.0769230769230769,0.0769230769230769,,0,,False
00611,2006,12,12,0,0,0,2,0.0,0.0,0.0,,0,,False
00611,2007,17,14,3,2,1,1,0.1764705882352941,0.1176470588235294,0.0588235294117647,,0,,False
00611,2008,18,16,2,2,0,0,0.1111111111111111,0.1111111111111111,0.0,,0,,False
00611,2009,18,17,1,0,1,0,0.0555555555555555,0.0,0.0555555555555555,,0,,False
00611,2010,17,14,3,1,2,1,0.1764705882352941,0.0588235294117647,0.1176470588235294,,0,,False
00611,2011,18,18,0,0,0,0,0.0,0.0,0.0,,0,,False
00611,2012,18,17,1,1,0,2,0.0555555555555555,0.0555555555555555,0.0,,0,,False
00611,2013,17,17,0,0,0,1,0.0,0.0,0.0,,0,,False
00611,2014,18,17,1,1,0,0,0.0555555555555555,0.0555555555555555,0.0,,0,,False
00611,2015,18,16,2,2,0,0,0.1111111111111111,0.1111111111111111,0.0,,0,,False
00611,2016,15,14,1,0,1,1,0.0666666666666666,0.0,0.0666666666666666,,0,,False
00611,2017,14,13,1,1,0,1,0.0714285714285714,0.0714285714285714,0.0,,0,,False
00611,2018,14,13,1,1,0,1,0.0714285714285714,0.0714285714285714,0.0,,0,,False
00611,2019,13,13,0,0,0,0,0.0,0.0,0.0,,0,,False
00611,2020,12,12,0,0,0,1,0.0,0.0,0.0,,0,,False
00611,2021,12,12,0,0,0,1,0.0,0.0,0.0,,0,,False
00611,2022,12,11,1,0,1,1,0.0833333333333333,0.0,0.0833333333333333,,0,,False
00612,2005,321,290,31,25,6,31,0.0965732087227414,0.0778816199376947,0.0186915887850467,2022.0,3,1-4,True
00612,2006,332,301,31,26,5,25,0.0933734939759036,0.0783132530120482,0.0150602409638554,2022.0,3,1-4,True
00612,2007,377,330,47,34,13,25,0.1246684350132626,0.0901856763925729,0.0344827586206896,2022.0,3,1-4,True
00612,2008,370,336,34,26,8,22,0.0918918918918919,0.0702702702702702,0.0216216216216216,2022.0,3,1-4,True
00612,2009,332,304,28,19,9,71,0.0843373493975903,0.0572289156626506,0.0271084337349397,2022.0,3,1-4,True
00612,2010,317,294,23,17,6,20,0.0725552050473186,0.0536277602523659,0.0189274447949526,2022.0,3,1-4,True
00612,2011,342,318,24,17,7,21,0.0701754385964912,0.0497076023391812,0.0204678362573099,2022.0,3,1-4,True
00612,2012,340,313,27,22,5,26,0.0794117647058823,0.0647058823529411,0.0147058823529411,2022.0,3,1-4,True
00612,2013,325,303,22,16,6,29,0.0676923076923076,0.0492307692307692,0.0184615384615384,2022.0,3,1-4,True
00612,2014,334,311,23,17,6,16,0.0688622754491018,0.0508982035928143,0.0179640718562874,2022.0,3,1-4,True
00612,2015,341,318,23,17,6,16,0.0674486803519061,0.0498533724340175,0.0175953079178885,2022.0,3,1-4,True
00612,2016,341,321,20,9,11,16,0.0586510263929618,0.0263929618768328,0.032258064516129,2022.0,3,1-4,True
00612,2017,348,324,24,12,12,21,0.0689655172413793,0.0344827586206896,0.0344827586206896,2022.0,3,1-4,True
00612,2018,355,326,29,17,12,12,0.0816901408450704,0.0478873239436619,0.0338028169014084,2022.0,3,1-4,True
00612,2019,342,326,16,12,4,24,0.0467836257309941,0.0350877192982456,0.0116959064327485,2022.0,3,1-4,True
00612,2020,319,295,24,14,10,36,0.0752351097178683,0.0438871473354232,0.0313479623824451,2022.0,3,1-4,True
00612,2021,312,290,22,15,7,15,0.0705128205128205,0.048076923076923,0.0224358974358974,2022.0,3,1-4,True
00612,2022,311,292,19,14,5,24,0.0610932475884244,0.045016077170418,0.0160771704180064,2022.0,3,1-4,True
00613,2005,108,91,17,15,2,11,0.1574074074074074,0.1388888888888889,0.0185185185185185,,0,,False
00613,2006,108,87,21,20,1,8,0.1944444444444444,0.1851851851851851,0.0092592592592592,,0,,False
00613,2007,109,88,21,16,5,5,0.1926605504587156,0.146788990825688,0.0458715596330275,,0,,False
00613,2008,118,90,28,25,3,4,0.2372881355932203,0.211864406779661,0.0254237288135593,,0,,False
00613,2009,100,85,15,12,3,12,0.15,0.12,0.03,,0,,False
00613,2010,92,75,17,15,2,6,0.1847826086956521,0.1630434782608695,0.0217391304347826,,0,,False
00613,2011,78,69,9,9,0,7,0.1153846153846153,0.1153846153846153,0.0,,0,,False
00613,2012,74,65,9,7,2,3,0.1216216216216216,0.0945945945945946,0.027027027027027,,0,,False
00613,2013,78,68,10,9,1,2,0.1282051282051282,0.1153846153846153,0.0128205128205128,,0,,False
00613,2014,72,65,7,4,3,8,0.0972222222222222,0.0555555555555555,0.0416666666666666,,0,,False
00613,2015,76,70,6,4,2,1,0.0789473684210526,0.0526315789473684,0.0263157894736842,,0,,False
00613,2016,74,66,8,4,4,9,0.1081081081081081,0.054054054054054,0.054054054054054,,0,,False
00613,2017,68,58,10,6,4,7,0.1470588235294117,0.088235294117647,0.0588235294117647,,0,,False
00613,2018,67,63,4,4,0,2,0.0597014925373134,0.0597014925373134,0.0,,0,,False
00613,2019,68,61,7,6,1,5,0.1029411764705882,0.088235294117647,0.0147058823529411,,0,,False
00613,2020,64,55,9,6,3,2,0.140625,0.09375,0.046875,,0,,False
00613,2021,55,47,8,7,1,6,0.1454545454545454,0.1272727272727272,0.0181818181818181,,0,,False
00613,2022,56,46,10,10,0,4,0.1785714285714285,0.1785714285714285,0.0,,0,,False
00614,2005,58,48,10,9,1,4,0.1724137931034483,0.1551724137931034,0.0172413793103448,,0,,False
00614,2006,53,46,7,6,1,6,0.1320754716981132,0.1132075471698113,0.0188679245283018,,0,,False
00614,2007,58,51,7,6,1,4,0.1206896551724138,0.1034482758620689,0.0172413793103448,,0,,False
00614,2008,55,49,6,5,1,5,0.109090909090909,0.0909090909090909,0.0181818181818181,,0,,False
00614,2009,45,40,5,4,1,11,0.1111111111111111,0.0888888888888888,0.0222222222222222,,0,,False
00614,2010,45,38,7,7,0,0,0.1555555555555555,0.1555555555555555,0.0,,0,,False
00614,2011,46,37,9,8,1,4,0.1956521739130435,0.1739130434782608,0.0217391304347826,,0,,False
00614,2012,39,37,2,1,1,3,0.0512820512820512,0.0256410256410256,0.0256410256410256,,0,,False
00614,2013,45,39,6,6,0,2,0.1333333333333333,0.1333333333333333,0.0,,0,,False
00614,2014,39,35,4,3,1,2,0.1025641025641025,0.0769230769230769,0.0256410256410256,,0,,False
00614,2015,37,27,10,9,1,1,0.2702702702702703,0.2432432432432432,0.027027027027027,,0,,False
00614,2016,29,27,2,2,0,1,0.0689655172413793,0.0689655172413793,0.0,,0,,False
00614,2017,29,26,3,2,1,2,0.1034482758620689,0.0689655172413793,0.0344827586206896,,0,,False
00614,2018,27,25,2,1,1,4,0.074074074074074,0.037037037037037,0.037037037037037,,0,,False
00614,2019,29,25,4,3,1,0,0.1379310344827586,0.1034482758620689,0.0344827586206896,,0,,False
00614,2020,27,24,3,2,1,2,0.1111111111111111,0.074074074074074,0.037037037037037,,0,,False
00614,2021,27,25,2,2,0,0,0.074074074074074,0.074074074074074,0.0,,0,,False
00614,2022,27,22,5,5,0,0,0.1851851851851851,0.1851851851851851,0.0,,0,,False
00616,2005,53,48,5,4,1,3,0.0943396226415094,0.0754716981132075,0.0188679245283018,,0,,False
00616,2006,55,51,4,3,1,4,0.0727272727272727,0.0545454545454545,0.0181818181818181,,0,,False
00616,2007,60,56,4,3,1,4,0.0666666666666666,0.05,0.0166666666666666,,0,,False
00616,2008,63,54,9,6,3,2,0.1428571428571428,0.0952380952380952,0.0476190476190476,,0,,False
00616,2009,59,53,6,5,1,6,0.1016949152542373,0.0847457627118644,0.0169491525423728,,0,,False
00616,2010,55,45,10,9,1,5,0.1818181818181818,0.1636363636363636,0.0181818181818181,,0,,False
00616,2011,54,50,4,2,2,2,0.074074074074074,0.037037037037037,0.037037037037037,,0,,False
00616,2012,55,47,8,6,2,1,0.1454545454545454,0.109090909090909,0.0363636363636363,,0,,False
00616,2013,52,47,5,3,2,2,0.0961538461538461,0.0576923076923076,0.0384615384615384,,0,,False
00616,2014,52,51,1,0,1,1,0.0192307692307692,0.0,0.0192307692307692,,0,,False
00616,2015,52,49,3,3,0,2,0.0576923076923076,0.0576923076923076,0.0,,0,,False
00616,2016,54,53,1,1,0,2,0.0185185185185185,0.0185185185185185,0.0,,0,,False
00616,2017,54,47,7,6,1,4,0.1296296296296296,0.1111111111111111,0.0185185185185185,,0,,False
00616,2018,52,50,2,1,1,1,0.0384615384615384,0.0192307692307692,0.0192307692307692,,0,,False
00616,2019,48,47,1,1,0,5,0.0208333333333333,0.0208333333333333,0.0,,0,,False
00616,2020,51,49,2,1,1,1,0.0392156862745098,0.0196078431372549,0.0196078431372549,,0,,False
00616,2021,56,52,4,2,2,0,0.0714285714285714,0.0357142857142857,0.0357142857142857,,0,,False
00616,2022,57,51,6,5,1,3,0.1052631578947368,0.087719298245614,0.0175438596491228,,0,,False
00617,2005,121,103,18,11,7,12,0.1487603305785124,0.0909090909090909,0.0578512396694214,2018.0,1,1-4,True
00617,2006,127,114,13,8,5,9,0.1023622047244094,0.0629921259842519,0.0393700787401574,2018.0,1,1-4,True
00617,2007,139,126,13,9,4,9,0.0935251798561151,0.0647482014388489,0.0287769784172661,2018.0,1,1-4,True
00617,2008,151,137,14,11,3,11,0.0927152317880794,0.0728476821192053,0.0198675496688741,2018.0,1,1-4,True
00617,2009,139,129,10,7,3,19,0.0719424460431654,0.0503597122302158,0.0215827338129496,2018.0,1,1-4,True
00617,2010,134,120,14,10,4,12,0.1044776119402985,0.0746268656716417,0.0298507462686567,2018.0,1,1-4,True
00617,2011,132,119,13,9,4,10,0.0984848484848484,0.0681818181818181,0.0303030303030303,2018.0,1,1-4,True
00617,2012,131,125,6,6,0,7,0.0458015267175572,0.0458015267175572,0.0,2018.0,1,1-4,True
00617,2013,138,132,6,5,1,5,0.0434782608695652,0.036231884057971,0.0072463768115942,2018.0,1,1-4,True
00617,2014,143,137,6,3,3,5,0.0419580419580419,0.0209790209790209,0.0209790209790209,2018.0,1,1-4,True
00617,2015,135,128,7,2,5,8,0.0518518518518518,0.0148148148148148,0.037037037037037,2018.0,1,1-4,True
00617,2016,135,126,9,3,6,4,0.0666666666666666,0.0222222222222222,0.0444444444444444,2018.0,1,1-4,True
00617,2017,140,132,8,3,5,5,0.0571428571428571,0.0214285714285714,0.0357142857142857,2018.0,1,1-4,True
00617,2018,132,123,9,5,4,10,0.0681818181818181,0.0378787878787878,0.0303030303030303,2018.0,1,1-4,True
00617,2019,134,124,10,7,3,4,0.0746268656716417,0.0522388059701492,0.0223880597014925,2018.0,1,1-4,True
00617,2020,128,116,12,8,4,8,0.09375,0.0625,0.03125,2018.0,1,1-4,True
00617,2021,126,121,5,4,1,8,0.0396825396825396,0.0317460317460317,0.0079365079365079,2018.0,1,1-4,True
00617,2022,127,120,7,5,2,7,0.0551181102362204,0.0393700787401574,0.0157480314960629,2018.0,1,1-4,True
00619,2005,5,4,1,1,0,2,0.2,0.2,0.0,,0,,False
00619,2006,3,3,0,0,0,1,0.0,0.0,0.0,,0,,False
00619,2007,3,3,0,0,0,0,0.0,0.0,0.0,,0,,False
00619,2008,5,3,2,2,0,1,0.4,0.4,0.0,,0,,False
00619,2009,4,1,3,3,0,1,0.75,0.75,0.0,,0,,False
00620,2007,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00620,2008,1,1,0,0,0,1,0.0,0.0,0.0,,0,,False
00620,2009,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00622,2005,35,32,3,1,2,4,0.0857142857142857,0.0285714285714285,0.0571428571428571,2015.0,1,1-4,True
00622,2006,39,32,7,5,2,1,0.1794871794871795,0.1282051282051282,0.0512820512820512,2015.0,1,1-4,True
00622,2007,37,33,4,4,0,4,0.1081081081081081,0.1081081081081081,0.0,2015.0,1,1-4,True
00622,2008,38,34,4,3,1,4,0.1052631578947368,0.0789473684210526,0.0263157894736842,2015.0,1,1-4,True
00622,2009,34,29,5,4,1,8,0.1470588235294117,0.1176470588235294,0.0294117647058823,2015.0,1,1-4,True
00622,2010,31,26,5,4,1,3,0.1612903225806451,0.1290322580645161,0.032258064516129,2015.0,1,1-4,True
00622,2011,35,32,3,2,1,2,0.0857142857142857,0.0571428571428571,0.0285714285714285,2015.0,1,1-4,True
00622,2012,36,31,5,4,1,2,0.1388888888888889,0.1111111111111111,0.0277777777777777,2015.0,1,1-4,True
00622,2013,35,34,1,1,0,2,0.0285714285714285,0.0285714285714285,0.0,2015.0,1,1-4,True
00622,2014,39,36,3,1,2,1,0.0769230769230769,0.0256410256410256,0.0512820512820512,2015.0,1,1-4,True
00622,2015,39,35,4,3,1,1,0.1025641025641025,0.0769230769230769,0.0256410256410256,2015.0,1,1-4,True
00622,2016,41,38,3,2,1,3,0.073170731707317,0.048780487804878,0.024390243902439,2015.0,1,1-4,True
00622,2017,42,37,5,1,4,4,0.119047619047619,0.0238095238095238,0.0952380952380952,2015.0,1,1-4,True
00622,2018,39,35,4,1,3,2,0.1025641025641025,0.0256410256410256,0.0769230769230769,2015.0,1,1-4,True
00622,2019,40,38,2,1,1,2,0.05,0.025,0.025,2015.0,1,1-4,True
00622,2020,36,36,0,0,0,8,0.0,0.0,0.0,2015.0,1,1-4,True
00622,2021,41,34,7,5,2,2,0.1707317073170731,0.1219512195121951,0.048780487804878,2015.0,1,1-4,True
00622,2022,43,38,5,3,2,0,0.1162790697674418,0.0697674418604651,0.0465116279069767,2015.0,1,1-4,True
00623,2005,213,197,16,11,5,19,0.0751173708920187,0.0516431924882629,0.0234741784037558,2020.0,5,5+,True
00623,2006,217,209,8,7,1,13,0.0368663594470046,0.032258064516129,0.0046082949308755,2020.0,5,5+,True
00623,2007,235,221,14,11,3,19,0.0595744680851063,0.0468085106382978,0.0127659574468085,2020.0,5,5+,True
00623,2008,259,248,11,6,5,7,0.0424710424710424,0.0231660231660231,0.0193050193050193,2020.0,5,5+,True
00623,2009,242,222,20,10,10,41,0.0826446280991735,0.0413223140495867,0.0413223140495867,2020.0,5,5+,True
00623,2010,227,217,10,4,6,19,0.0440528634361233,0.0176211453744493,0.026431718061674,2020.0,5,5+,True
00623,2011,226,210,16,12,4,19,0.0707964601769911,0.0530973451327433,0.0176991150442477,2020.0,5,5+,True
00623,2012,221,211,10,7,3,16,0.0452488687782805,0.0316742081447963,0.0135746606334841,2020.0,5,5+,True
