ACSSF,2010m5,pr,000,0098,0005289,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,.,86,58,123,27,123,123,21,123,21,33,31,123,13,123,19,123,123,123,123,123,123,123,123,60,87,22571,22571,22571,.,.,.,.,.,.,22571,.,22571,86,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,38,18,123,13,123,13,123,123,30,78,58,27,23,49,19,123,123,53,86,79,24,86,123,29,123,123,123,33,27,123,28,69,13.8,86,123,123,123,123,123,123,123,55,13,123,123,123,28,48,59,26,123,123,33,27,44,32,123,123,123,123,123,32,86,86,29,123,123,33,39,69,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,134,68,16,51,20,21,20,123,123,119,75,78,53,51,33,123,30,8952,36077,10804,134,94,48,75,43,63,59,32,123,72,70,20,123,32,32,123,123,21,21,123,123,19,19,123,123,123,123,123,123
ACSSF,2010m5,pr,000,0098,0005290,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,.,52,40,123,123,123,123,14,19,25,19,123,123,11,123,123,21,123,123,123,123,123,123,123,35,120,19189,19189,19189,.,.,.,.,.,.,19189,.,19189,52,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,27,25,123,123,25,123,123,123,10,46,35,123,14,27,22,123,123,34,52,52,123,52,123,123,19,123,123,31,14,22,123,35,6.4,52,17,123,123,123,123,14,9,16,123,123,123,123,123,16,44,19,123,123,31,22,23,23,123,123,123,123,123,23,52,52,19,123,123,31,21,34,123,123,123,123,123,123,123,12,123,123,123,123,123,12,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,115,38,10,22,21,20,29,123,123,110,64,70,45,56,45,123,39,18991,67418,15154,115,74,40,51,49,75,71,22,123,66,66,123,123,40,40,123,123,40,40,123,123,123,123,123,123,123,123,123,123
ACSSF,2010m5,pr,000,0098,0005291,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,.,79,35,123,123,123,123,123,123,18,22,12,10,14,123,123,123,123,123,123,123,123,123,123,66,81,15867,15867,15867,.,.,.,.,.,.,15867,.,15867,79,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,50,123,123,123,123,123,123,123,50,64,35,123,123,31,17,123,123,47,79,79,123,79,123,123,18,123,22,17,123,12,123,66,6.3,79,123,123,123,123,123,123,123,41,123,123,22,14,123,23,60,18,123,123,10,12,57,19,123,123,123,123,123,19,79,79,18,123,22,17,12,66,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,106,51,17,41,123,29,123,123,123,108,72,81,25,35,48,22,11,22190,62363,19604,106,77,57,57,62,61,61,123,123,52,52,12,123,24,24,123,123,19,19,123,123,13,13,123,123,123,123,123,123
ACSSF,2010m5,pr,000,0098,0005292,35,123,123,123,123,23,123,123,123,25,123,123,123,123,123,123,123,123,123,123,123,123,,86,66,31,28,10,123,13,123,24,19,33,123,123,19,27,123,123,123,123,123,15,123,123,72,323,34653,34653,35761,15649,3701,.,.,.,.,34653,.,34653,86,9,9,9,123,123,123,123,123,123,16,16,16,123,123,123,123,123,123,53,41,26,13,24,16,123,15,36,77,61,34,123,38,34,123,123,59,86,86,123,86,23,28,123,29,123,123,19,21,47,79,28.2,86,22,19,4,123,123,9,123,38,123,123,123,123,24,31,77,20,23,123,123,35,62,55,26,16,123,123,32,34,86,71,15,23,123,123,41,51,46,123,123,123,123,24,40,48,30,16,123,123,29,43,123,123,123,123,123,123,123,15,123,123,123,123,123,15,123,123,123,123,123,123,123,123,123,123,123,123,123,123,75,52,123,32,33,36,123,10,123,61,7,40,36,42,17,23,23,30570,42129,30587,75,31,26,123,16,49,48,13,123,47,47,10,123,36,36,123,123,45,45,123,123,10,10,123,123,123,123,123,123
ACSSF,2010m5,pr,000,0098,0005293,34,23,123,123,123,123,23,123,123,123,123,123,123,123,123,123,123,123,123,123,123,14,57007,77,69,34,123,15,27,27,20,45,123,19,18,123,20,123,123,123,123,123,123,123,123,23,34,60,90568,,,,,,,,,,,,77,29,123,123,123,123,123,123,123,29,9,9,9,123,123,123,123,123,123,58,58,31,38,38,20,123,23,123,44,40,123,123,37,18,123,123,19,77,73,25,77,123,123,123,18,123,27,27,37,44,56,18.6,77,17,123,123,123,123,123,17,49,123,123,123,123,33,40,48,123,123,123,27,33,33,34,123,18,123,123,30,11,77,70,123,18,123,27,47,42,38,123,123,123,123,20,32,34,123,123,123,123,34,123,12,123,123,123,123,123,12,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,75,33,123,23,24,123,123,123,123,75,48,37,43,18,21,123,31,16385,23027,17159,75,63,26,50,25,29,29,123,123,43,41,20,123,36,36,123,123,35,34,12,123,123,123,123,123,123,123,123,123
ACSSF,2010m5,pr,000,0098,0005294,28,123,123,123,123,28,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,,91,59,11,123,123,123,123,29,37,17,28,13,26,123,123,123,123,123,123,123,123,123,123,72,84,25481,,,,,,,,,25481,.,25481,91,11,11,11,123,123,123,123,123,123,31,123,123,123,123,123,123,123,31,42,29,123,123,29,123,123,123,30,76,57,123,123,49,29,123,123,49,91,83,27,91,123,15,32,41,11,123,29,123,24,72,4.1,91,9,123,123,123,123,123,9,23,15,17,123,123,123,123,87,32,38,11,123,24,60,38,123,123,123,123,123,38,91,91,123,41,123,123,24,72,44,32,123,123,123,29,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,11,123,123,11,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,137,71,22,45,33,27,45,123,123,132,94,70,65,43,38,13,34,9125,58207,22848,137,116,74,78,53,82,77,21,123,65,65,123,123,63,63,123,123,28,28,123,123,25,25,123,123,14,14,123,123
ACSSF,2010m5,pr,000,0098,0005295,16,123,123,123,123,16,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,,106,74,18,123,123,123,123,19,48,123,36,22,28,123,123,123,123,123,123,123,123,123,123,78,113,32196,32196,27346,15088,.,.,.,.,.,32196,.,32196,106,123,123,123,123,123,123,123,123,123,21,123,123,123,123,123,123,123,21,67,33,123,123,33,123,123,123,59,84,61,18,123,52,36,123,123,58,106,106,21,106,123,17,123,33,18,28,23,23,38,82,12.4,106,38,123,123,123,123,35,30,61,123,23,123,28,35,32,78,17,23,18,123,123,71,24,123,123,123,123,14,20,106,87,17,33,18,123,38,68,59,123,123,123,28,30,42,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,141,80,123,33,35,54,30,123,20,144,36,111,65,62,37,18,123,11287,29348,10873,141,71,50,52,16,71,76,40,123,76,75,26,123,79,79,123,123,53,53,123,123,123,123,123,123,23,23,123,123
ACSSF,2010m5,pr,000,0098,0005296,59,123,123,123,39,123,55,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,17951,126,103,48,40,58,123,123,123,35,61,55,123,123,16,123,19,123,123,123,123,123,123,123,88,52,44716,,,,,,,,,44716,.,44716,126,38,38,38,123,123,123,123,123,123,57,46,46,123,123,123,123,123,33,79,70,62,123,47,19,123,123,35,92,74,123,123,70,16,123,123,70,126,126,123,126,123,23,123,16,70,123,38,33,75,112,20.8,126,46,123,123,123,123,40,22,56,123,123,46,123,21,53,102,15,16,45,123,70,72,60,16,123,28,123,33,41,126,95,123,16,28,123,65,69,68,15,123,23,123,32,51,53,123,123,38,123,123,37,40,123,123,123,123,40,123,57,16,123,46,123,19,36,123,123,123,123,123,123,123,123,123,123,123,123,123,123,170,117,19,81,58,63,31,23,123,137,61,99,63,81,41,123,13,9077,38430,8578,170,108,58,87,123,111,99,56,123,112,92,64,123,65,66,12,123,49,49,123,123,123,123,123,123,49,49,123,123
ACSSF,2010m5,pr,000,0098,0005297,46,123,123,123,123,123,42,123,123,123,123,17,123,123,123,123,123,123,123,123,123,123,16327,101,93,42,26,38,27,123,32,17,35,35,34,38,123,17,123,123,14,123,123,123,123,123,59,180,39343,39343,34561,17940,11117,.,.,.,.,39343,.,39343,101,12,12,12,123,123,123,123,123,123,26,12,123,12,123,123,123,123,24,62,55,52,123,14,123,123,123,26,91,82,18,25,53,50,14,123,48,101,101,123,101,31,18,21,14,18,29,17,123,67,80,.,101,29,123,123,123,29,123,123,72,31,123,123,123,38,58,66,24,123,123,123,41,53,55,21,14,18,123,47,20,101,79,24,123,123,29,55,56,57,32,123,123,123,31,35,61,21,14,18,123,37,53,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,103,72,123,57,32,19,41,23,123,85,44,65,41,31,21,15,123,6332,31623,13486,103,66,30,51,44,81,67,47,123,42,36,21,123,42,42,123,123,41,41,123,123,123,123,123,123,22,22,123,123
ACSSF,2010m5,pr,000,0098,0005298,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,.,105,57,123,123,123,123,19,123,14,45,24,35,123,123,123,123,123,123,123,123,123,123,123,86,40,26358,,,,,,,,,26358,.,26358,105,14,14,123,123,14,123,123,123,123,19,19,123,19,123,123,123,123,123,50,27,123,123,27,123,123,123,42,93,50,123,123,37,35,123,123,77,105,107,19,105,123,46,123,123,123,34,26,21,123,86,25.2,105,32,123,123,123,24,123,21,81,24,123,123,123,123,77,64,40,123,123,24,33,37,123,123,123,123,123,123,123,105,78,46,123,123,24,33,51,28,123,123,123,14,123,25,68,123,123,123,19,123,67,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,145,105,22,79,57,23,33,12,123,133,75,118,62,73,24,22,11,6189,18881,10623,145,118,59,89,50,130,114,77,123,78,67,41,123,58,55,20,123,48,48,123,123,123,123,123,123,123,123,123,123
