ACSSF,2010e5,pr,000,0017,0005289,,,,,,,4043,4043,0,81,12,26,43,0,3962,3962,0,0,0,0,0,4043,1882,560,560,0,0,0,1322,1322,0,0,0,2161,619,619,0,0,0,1542,1542,0,0,0,3643,1659,492,492,0,0,0,1167,1167,0,0,0,1984,561,561,0,0,0,1423,1423,0,0,0,39,39,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,184,68,68,0,0,0,116,116,0,0,0,177,58,58,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,56,36,36,0,0,0,20,20,0,0,0,20,0,0,0,0,0,20,20,0,0,0
ACSSF,2010e5,pr,000,0017,0005290,,,,,,,2647,2647,0,0,0,0,0,0,2647,2647,0,0,0,0,0,2647,1384,227,227,0,0,0,1157,1157,0,0,0,1263,285,285,0,0,0,978,978,0,0,0,2563,1323,227,227,0,0,0,1096,1096,0,0,0,1240,285,285,0,0,0,955,955,0,0,0,16,16,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,45,0,0,0,0,0,45,45,0,0,0,23,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,0,0,0,0,0,17,17,0,0,0,25,0,0,0,0,0,25,25,0,0,0
ACSSF,2010e5,pr,000,0017,0005291,,,,,,,2944,2944,0,32,32,0,0,0,2912,2912,0,0,0,0,0,2944,1457,540,540,0,0,0,917,917,0,0,0,1487,557,557,0,0,0,930,930,0,0,0,2697,1388,510,510,0,0,0,878,878,0,0,0,1309,531,531,0,0,0,778,778,0,0,0,47,7,0,0,0,0,0,7,7,0,0,0,40,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,62,30,30,0,0,0,32,32,0,0,0,138,26,26,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,pr,000,0017,0005292,,,,,,,2972,2972,0,14,14,0,0,0,2958,2936,0,22,0,0,0,2972,1429,327,327,0,0,0,1102,1102,0,0,0,1543,366,366,0,0,0,1177,1177,0,0,0,2623,1182,277,277,0,0,0,905,905,0,0,0,1441,350,350,0,0,0,1091,1091,0,0,0,68,41,9,9,0,0,0,32,32,0,0,0,27,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,206,41,41,0,0,0,165,165,0,0,0,75,16,16,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,pr,000,0017,0005293,,,,,,,2092,2084,0,40,8,0,32,0,2044,2044,0,0,8,8,0,2092,1052,250,250,0,0,0,802,802,0,0,0,1040,181,181,0,0,0,859,851,8,8,0,2007,1001,233,233,0,0,0,768,768,0,0,0,1006,181,181,0,0,0,825,817,8,8,0,62,51,17,17,0,0,0,34,34,0,0,0,11,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,pr,000,0017,0005294,,,,,,,4843,4815,0,172,123,0,49,0,4643,4632,0,11,28,28,0,4843,2347,783,783,0,0,0,1564,1564,0,0,0,2496,571,571,0,0,0,1925,1897,28,28,0,4353,2089,706,706,0,0,0,1383,1383,0,0,0,2264,545,545,0,0,0,1719,1691,28,28,0,61,39,19,19,0,0,0,20,20,0,0,0,22,7,7,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,219,58,58,0,0,0,161,161,0,0,0,210,19,19,0,0,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,12,12,0,0,0,28,0,0,0,0,0,28,0,28,28,0
ACSSF,2010e5,pr,000,0017,0005295,,,,,,,5139,5109,0,284,136,120,0,28,4825,4825,0,0,30,0,30,5139,2635,623,623,0,0,0,2012,2012,0,0,0,2504,486,486,0,0,0,2018,1988,30,0,30,4522,2367,581,581,0,0,0,1786,1786,0,0,0,2155,425,425,0,0,0,1730,1730,0,0,0,341,143,25,25,0,0,0,118,118,0,0,0,198,37,37,0,0,0,161,131,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,34,0,0,0,0,0,34,34,0,0,0,46,0,0,0,0,0,46,46,0,0,0,196,91,17,17,0,0,0,74,74,0,0,0,105,24,24,0,0,0,81,81,0,0,0,201,134,81,81,0,0,0,53,53,0,0,0,67,17,17,0,0,0,50,50,0,0,0
ACSSF,2010e5,pr,000,0017,0005296,,,,,,,5124,5096,0,364,263,83,0,18,4732,4732,0,0,28,0,28,5124,2471,747,747,0,0,0,1724,1710,14,0,14,2653,606,606,0,0,0,2047,2033,14,0,14,4799,2327,732,732,0,0,0,1595,1581,14,0,14,2472,538,538,0,0,0,1934,1920,14,0,14,132,85,0,0,0,0,0,85,85,0,0,0,47,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,59,15,15,0,0,0,44,44,0,0,0,59,14,14,0,0,0,45,45,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,75,54,54,0,0,0,21,21,0,0,0,124,92,29,29,0,0,0,63,49,14,0,14,32,0,0,0,0,0,32,32,0,0,0
ACSSF,2010e5,pr,000,0017,0005297,,,,,,,3239,3207,0,227,180,47,0,0,2980,2980,0,0,32,32,0,3239,1519,405,405,0,0,0,1114,1082,32,32,0,1720,477,477,0,0,0,1243,1243,0,0,0,3006,1398,394,394,0,0,0,1004,977,27,27,0,1608,459,459,0,0,0,1149,1149,0,0,0,38,22,0,0,0,0,0,22,22,0,0,0,16,8,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,71,11,11,0,0,0,60,55,5,5,0,72,10,10,0,0,0,62,62,0,0,0,52,28,0,0,0,0,0,28,28,0,0,0,24,0,0,0,0,0,24,24,0,0,0,61,30,0,0,0,0,0,30,30,0,0,0,31,16,16,0,0,0,15,15,0,0,0
ACSSF,2010e5,pr,000,0017,0005298,,,,,,,5433,5412,0,378,180,38,86,74,5034,5034,0,0,21,0,21,5433,2625,777,777,0,0,0,1848,1827,21,0,21,2808,746,746,0,0,0,2062,2062,0,0,0,4517,2179,643,643,0,0,0,1536,1515,21,0,21,2338,638,638,0,0,0,1700,1700,0,0,0,385,212,48,48,0,0,0,164,164,0,0,0,173,42,42,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,103,57,57,0,0,0,46,46,0,0,0,199,66,66,0,0,0,133,133,0,0,0,229,131,29,29,0,0,0,102,102,0,0,0,98,0,0,0,0,0,98,98,0,0,0,147,44,0,0,0,0,0,44,33,11,0,11,103,20,20,0,0,0,83,83,0,0,0
