test,matrix_type,row,rowname,c1,c2,c3,c4,c5,c6,c7
T_any_zip3,event,8,tau3,.3139117759694374,1.226561446144165,.26,.7984,-2.112519347527098,2.740342899465973,1461
T_any_zip3,pooled,1,Pre,.292573155513408,.425989631707848,.6900000000000001,.4934,-.550135951243613,1.135282262270429,1490
T_any_zip3,pooled,2,Post,.6382277740920854,.8814749177836851,.72,.4703,-1.105539879632532,2.381995427816702,1460
T_offpr_base,event,1,pre4,.0133396714115034,.2677716327899103,.05,.9603,-.5163764922861427,.5430558351091495,1490
T_offpr_base,event,2,pre3,-.2115489075456264,.2334268915470006,-.91,.3665,-.6733229804966534,.2502251654054006,1622
T_offpr_base,event,3,pre2,.1564474165220844,.249600082265219,.63,.5319,-.3373210856100454,.6502159186542141,1754
T_offpr_base,event,4,pre1,0,,,,,,
T_offpr_base,event,5,tau0,.3138928321447565,.2935929384583966,1.07,.287,-.266904033559537,.8946896978490499,1886
T_offpr_base,event,6,tau1,-.409203102426608,.2406424822021401,-1.7,.0914,-.8852513348949425,.0668451300417265,1746
T_offpr_base,event,7,tau2,.0882665661095705,.3005736213988301,.29,.7695000000000001,-.5063397556176367,.6828728878367777,1603
T_offpr_base,event,8,tau3,-.4694793693782668,.3464487876915056,-1.36,.1777,-1.154837713059247,.2158789743027135,1461
T_offpr_base,pooled,1,Pre,-.013920592037171,.2006747642915935,-.07,.9448000000000001,-.4109031446097739,.3830619605354319,1490
T_offpr_base,pooled,2,Post,-.1554319295727684,.2805189305185626,-.55,.5805,-.7103652889082781,.3995014297627414,1460
T_offpr_dose14,event,1,pre4,-.4372031383001628,.3279475781477032,-1.33,.1857,-1.088350742415807,.2139444658154815,1206
T_offpr_dose14,event,2,pre3,-.4152933750585765,.3062868379857251,-1.36,.1784,-1.023433071814432,.1928463216972791,1301
T_offpr_dose14,event,3,pre2,-.2036516430271572,.280440229282039,-.73,.4695,-.7604722923090905,.3531690062547763,1396
T_offpr_dose14,event,4,pre1,0,,,,,,
T_offpr_dose14,event,5,tau0,.0134931897503883,.31573676384095,.04,.9660000000000001,-.6134095563149176,.6403959358156941,1491
T_offpr_dose14,event,6,tau1,-.4775469857186787,.3459744095684386,-1.38,.1708,-1.164487286202771,.2093933147654131,1389
T_offpr_dose14,event,7,tau2,-.31571295399116,.4272436702922118,-.74,.4618,-1.164015276745472,.5325893687631524,1285
T_offpr_dose14,event,8,tau3,-.5935831607768804,.423900414554506,-1.4,.1647,-1.435247370891823,.2480810493380621,1183
T_offpr_dose14,pooled,1,Pre,-.3520493572124681,.257821844972789,-1.37,.1754,-.8639606742312378,.1598619598063016,1206
T_offpr_dose14,pooled,2,Post,-.5528793461494588,.335097793059174,-1.65,.1023,-1.218223869586212,.112465177287295,1182
T_offpr_dose5,event,1,pre4,.4340877357529309,.4073109242805769,1.07,.2898,-.3768060239460359,1.244981495451898,864
T_offpr_dose5,event,2,pre3,-.0157537130944389,.3494693671573773,-.05,.9642000000000001,-.7114937783391798,.6799863521503021,943
T_offpr_dose5,event,3,pre2,.5309198408758712,.4033287272508548,1.32,.1919,-.2720459735390427,1.333885655290785,1022
T_offpr_dose5,event,4,pre1,0,,,,,,
T_offpr_dose5,event,5,tau0,.6963074319842162,.4889739024718769,1.42,.1584,-.2771648284773331,1.669779692445766,1101
T_offpr_dose5,event,6,tau1,-.26834155924181,.3261030952842663,-.8200000000000001,.4131,-.9175629506189109,.380879832135291,1021
T_offpr_dose5,event,7,tau2,.5110978231014499,.4082491368943675,1.25,.2143,-.301663774429604,1.323859420632504,940
T_offpr_dose5,event,8,tau3,-.238535853859498,.495832401578194,-.48,.6318,-1.225662337163306,.7485906294443103,859
T_offpr_dose5,pooled,1,Pre,.3164179543378199,.2948188926996201,1.07,.2865,-.2705213740235271,.9033572826991669,864
T_offpr_dose5,pooled,2,Post,.1939933317489357,.3938053835574689,.49,.6237,-.5900129617887145,.977999625286586,858
T_offpr_min20,event,1,pre4,-.0354311207735147,.2194772405939063,-.16,.872,-.4698728613026237,.3990106197555943,1388
T_offpr_min20,event,2,pre3,-.070213299561123,.2313767948476978,-.3,.7621,-.5282467745262539,.3878201754040079,1510
T_offpr_min20,event,3,pre2,.1800137233670091,.2583118483927485,.7000000000000001,.4872,-.3312987421595542,.6913261888935724,1634
T_offpr_min20,event,4,pre1,0,,,,,,
T_offpr_min20,event,5,tau0,.2559032481780323,.2684904080543189,.9500000000000001,.3424,-.2755570521011738,.7873635484572384,1760
T_offpr_min20,event,6,tau1,-.2976937679720477,.2420412629221059,-1.23,.2211,-.7767996071889041,.1814120712448086,1626
T_offpr_min20,event,7,tau2,.2207174995615722,.2943270206380525,.75,.4547,-.3618847911576447,.803319790280789,1493
T_offpr_min20,event,8,tau3,-.4083581768832882,.356630218464676,-1.15,.2544,-1.114285827585545,.2975694738189684,1358
T_offpr_min20,pooled,1,Pre,.0498577430472408,.1953024401614339,.26,.7989000000000001,-.3367629437644781,.4364784298589597,1385
T_offpr_min20,pooled,2,Post,-.2259252747611294,.2855912602920848,-.79,.4304,-.7912356635078338,.3393851139855749,1356
T_offpr_muni,event,1,pre4,-.0095237759720404,.2661536222557465,-.04,.9715,-.5360391288741228,.5169915769300421,1490
T_offpr_muni,event,2,pre3,-.2419541073146997,.2529777012930055,-.96,.3406,-.7424043455784345,.2584961309490351,1622
T_offpr_muni,event,3,pre2,.1703251051587428,.2632494432100329,.65,.5188,-.3504450888302837,.6910952991477692,1754
T_offpr_muni,event,4,pre1,0,,,,,,
T_offpr_muni,event,5,tau0,.3095765982684684,.3040999803063767,1.02,.3105,-.2920057025528058,.9111588990897426,1886
T_offpr_muni,event,6,tau1,-.3963535828306643,.2484014444198019,-1.6,.113,-.8877508933824099,.0950437277210813,1746
T_offpr_muni,event,7,tau2,.1327333352283673,.3155579741244472,.42,.6747000000000001,-.4915156105460775,.7569822810028121,1603
T_offpr_muni,event,8,tau3,-.4014496772440987,.3649101648762141,-1.1,.2733,-1.123329028759138,.3204296742709404,1461
T_offpr_muni,pooled,1,Pre,-.0242584689490893,.2106886021579567,-.12,.9085000000000001,-.4410507815145364,.3925338436163578,1490
T_offpr_muni,pooled,2,Post,-.1119021153948579,.2931718136187778,-.38,.7033,-.6918658957115902,.4680616649218745,1460
T_offpr_zip3,event,1,pre4,.0173357968149436,.2712344906252999,.06,.9491000000000001,-.5192307257085461,.5539023193384333,1490
T_offpr_zip3,event,2,pre3,-.2126267166304234,.2337279186689702,-.91,.3646,-.674996293035484,.2497428597746373,1622
